Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,datetime,date,hour,day_of_week,month,year,is_weekend,other_energy_wh
26/5/2010,22:57:00,0.29,0.11,243.42,1.2,0.0,0.0,1.0,2010-05-26 22:57:00,2010-05-26,22,2,5,2010,0,3.833333333333333
3/3/2009,05:59:00,0.27,0.05,245.36,1.2,0.0,0.0,0.0,2009-03-03 05:59:00,2009-03-03,5,1,3,2009,0,4.5
23/6/2008,15:40:00,2.382,0.0,236.69,10.0,37.0,0.0,0.0,2008-06-23 15:40:00,2008-06-23,15,0,6,2008,0,2.700000000000003
18/3/2009,20:10:00,0.97,0.174,243.28,4.0,0.0,0.0,0.0,2009-03-18 20:10:00,2009-03-18,20,2,3,2009,0,16.166666666666668
24/5/2009,04:38:00,0.344,0.11,244.13,1.4,0.0,0.0,1.0,2009-05-24 04:38:00,2009-05-24,4,6,5,2009,1,4.733333333333333
9/9/2010,10:15:00,0.32,0.094,239.56,1.6,0.0,1.0,1.0,2010-09-09 10:15:00,2010-09-09,10,3,9,2010,0,3.333333333333333
23/8/2009,07:45:00,0.442,0.148,241.48,2.0,0.0,0.0,1.0,2009-08-23 07:45:00,2009-08-23,7,6,8,2009,1,6.366666666666666
18/3/2008,21:02:00,1.488,0.0,240.17,6.2,0.0,0.0,0.0,2008-03-18 21:02:00,2008-03-18,21,1,3,2008,0,24.8
3/5/2007,15:30:00,0.372,0.308,236.11,2.0,0.0,1.0,0.0,2007-05-03 15:30:00,2007-05-03,15,3,5,2007,0,5.2
1/8/2009,09:18:00,0.138,0.0,240.5,0.6,0.0,0.0,1.0,2009-08-01 09:18:00,2009-08-01,9,5,8,2009,1,1.2999999999999998
5/9/2010,20:07:00,0.888,0.0,240.5,3.6,0.0,0.0,0.0,2010-09-05 20:07:00,2010-09-05,20,6,9,2010,1,14.8
28/5/2007,09:40:00,1.608,0.0,229.79,7.6,0.0,0.0,16.0,2007-05-28 09:40:00,2007-05-28,9,0,5,2007,0,10.8
26/9/2008,09:47:00,1.276,0.096,237.38,5.4,0.0,0.0,18.0,2008-09-26 09:47:00,2008-09-26,9,4,9,2008,0,3.2666666666666657
23/1/2010,22:29:00,3.868,0.0,236.38,16.6,1.0,27.0,18.0,2010-01-23 22:29:00,2010-01-23,22,5,1,2010,1,18.46666666666667
18/6/2007,02:30:00,0.264,0.226,239.88,1.4,0.0,1.0,0.0,2007-06-18 02:30:00,2007-06-18,2,0,6,2007,0,3.4000000000000004
26/8/2010,14:23:00,0.252,0.078,243.02,1.0,0.0,0.0,0.0,2010-08-26 14:23:00,2010-08-26,14,3,8,2010,0,4.2
14/11/2009,18:49:00,2.944,0.206,240.94,12.2,0.0,0.0,19.0,2009-11-14 18:49:00,2009-11-14,18,5,11,2009,1,30.06666666666667
25/3/2008,09:34:00,3.508,0.056,238.14,14.6,37.0,0.0,17.0,2008-03-25 09:34:00,2008-03-25,9,1,3,2008,0,4.466666666666669
3/2/2010,01:04:00,1.384,0.0,240.66,5.6,0.0,0.0,18.0,2010-02-03 01:04:00,2010-02-03,1,2,2,2010,0,5.066666666666666
21/4/2007,03:25:00,0.288,0.22,240.27,1.4,0.0,0.0,0.0,2007-04-21 03:25:00,2007-04-21,3,5,4,2007,1,4.8
4/8/2007,04:09:00,0.282,0.228,237.67,1.4,0.0,0.0,0.0,2007-08-04 04:09:00,2007-08-04,4,5,8,2007,1,4.7
21/4/2008,19:53:00,1.404,0.104,239.76,5.8,0.0,0.0,18.0,2008-04-21 19:53:00,2008-04-21,19,0,4,2008,0,5.399999999999999
22/9/2008,21:32:00,1.176,0.046,240.6,4.8,1.0,0.0,0.0,2008-09-22 21:32:00,2008-09-22,21,0,9,2008,0,18.6
6/11/2007,01:57:00,0.224,0.0,241.5,1.0,0.0,0.0,0.0,2007-11-06 01:57:00,2007-11-06,1,1,11,2007,0,3.7333333333333334
28/1/2008,04:39:00,0.402,0.058,243.2,1.8,0.0,0.0,0.0,2008-01-28 04:39:00,2008-01-28,4,0,1,2008,0,6.7
17/10/2007,03:18:00,0.312,0.072,240.31,1.4,0.0,0.0,0.0,2007-10-17 03:18:00,2007-10-17,3,2,10,2007,0,5.2
23/1/2007,13:59:00,0.288,0.118,243.53,1.2,0.0,1.0,0.0,2007-01-23 13:59:00,2007-01-23,13,1,1,2007,0,3.8
21/5/2008,10:15:00,1.218,0.0,239.7,5.0,0.0,0.0,18.0,2008-05-21 10:15:00,2008-05-21,10,2,5,2008,0,2.3000000000000007
7/11/2009,00:29:00,0.32,0.122,242.4,1.4,0.0,0.0,1.0,2009-11-07 00:29:00,2009-11-07,0,5,11,2009,1,4.333333333333333
19/9/2010,17:09:00,0.22,0.0,241.29,1.0,0.0,0.0,0.0,2010-09-19 17:09:00,2010-09-19,17,6,9,2010,1,3.6666666666666665
19/6/2007,17:53:00,0.268,0.228,240.43,1.4,0.0,0.0,0.0,2007-06-19 17:53:00,2007-06-19,17,1,6,2007,0,4.466666666666667
24/3/2009,07:14:00,2.31,0.22,240.44,9.6,0.0,0.0,18.0,2009-03-24 07:14:00,2009-03-24,7,1,3,2009,0,20.5
30/10/2010,05:57:00,0.372,0.12,243.66,1.6,0.0,0.0,0.0,2010-10-30 05:57:00,2010-10-30,5,5,10,2010,1,6.2
8/6/2009,14:30:00,0.252,0.0,241.03,1.2,0.0,0.0,0.0,2009-06-08 14:30:00,2009-06-08,14,0,6,2009,0,4.2
17/10/2009,00:55:00,0.228,0.0,243.47,0.8,0.0,0.0,0.0,2009-10-17 00:55:00,2009-10-17,0,5,10,2009,1,3.8
28/4/2008,12:49:00,0.262,0.0,242.45,1.0,0.0,0.0,1.0,2008-04-28 12:49:00,2008-04-28,12,0,4,2008,0,3.3666666666666663
5/2/2007,21:20:00,2.498,0.388,240.51,10.4,0.0,6.0,18.0,2007-02-05 21:20:00,2007-02-05,21,0,2,2007,0,17.633333333333333
19/3/2007,21:37:00,3.138,0.238,240.78,13.0,1.0,5.0,18.0,2007-03-19 21:37:00,2007-03-19,21,0,3,2007,0,28.299999999999997
2/8/2010,12:53:00,0.208,0.062,242.97,1.0,0.0,0.0,1.0,2010-08-02 12:53:00,2010-08-02,12,0,8,2010,0,2.466666666666667
4/7/2010,13:51:00,0.424,0.352,242.15,2.2,0.0,1.0,1.0,2010-07-04 13:51:00,2010-07-04,13,6,7,2010,1,5.066666666666666
29/11/2008,09:55:00,1.344,0.056,239.63,5.6,0.0,1.0,17.0,2008-11-29 09:55:00,2008-11-29,9,5,11,2008,1,4.399999999999999
11/4/2008,13:00:00,0.318,0.102,241.12,1.4,0.0,2.0,1.0,2008-04-11 13:00:00,2008-04-11,13,4,4,2008,0,2.3
17/1/2009,05:50:00,2.412,0.07,242.26,9.8,0.0,0.0,18.0,2009-01-17 05:50:00,2009-01-17,5,5,1,2009,1,22.200000000000003
17/10/2009,19:23:00,2.132,0.292,235.21,9.0,0.0,2.0,18.0,2009-10-17 19:23:00,2009-10-17,19,5,10,2009,1,15.533333333333331
13/5/2008,06:28:00,0.266,0.112,240.7,1.2,0.0,0.0,1.0,2008-05-13 06:28:00,2008-05-13,6,1,5,2008,0,3.4333333333333336
23/6/2010,06:08:00,0.156,0.0,241.04,0.6,0.0,0.0,1.0,2010-06-23 06:08:00,2010-06-23,6,2,6,2010,0,1.6
15/10/2008,04:51:00,0.354,0.052,240.61,1.6,0.0,0.0,1.0,2008-10-15 04:51:00,2008-10-15,4,2,10,2008,0,4.9
7/6/2010,21:57:00,0.776,0.0,239.8,3.2,0.0,0.0,1.0,2010-06-07 21:57:00,2010-06-07,21,0,6,2010,0,11.933333333333334
7/4/2007,23:54:00,3.426,0.078,240.0,14.2,0.0,1.0,18.0,2007-04-07 23:54:00,2007-04-07,23,5,4,2007,1,38.1
19/9/2010,22:40:00,0.592,0.0,244.32,2.4,0.0,0.0,1.0,2010-09-19 22:40:00,2010-09-19,22,6,9,2010,1,8.866666666666667
12/4/2010,23:16:00,0.396,0.106,245.41,1.6,0.0,0.0,0.0,2010-04-12 23:16:00,2010-04-12,23,0,4,2010,0,6.6
9/11/2010,11:15:00,1.57,0.0,235.23,7.0,0.0,1.0,10.0,2010-11-09 11:15:00,2010-11-09,11,1,11,2010,0,15.166666666666668
6/8/2008,14:04:00,0.17,0.114,239.72,1.0,0.0,0.0,1.0,2008-08-06 14:04:00,2008-08-06,14,2,8,2008,0,1.8333333333333335
21/4/2008,07:13:00,1.602,0.19,240.93,6.6,0.0,0.0,0.0,2008-04-21 07:13:00,2008-04-21,7,0,4,2008,0,26.7
23/3/2007,03:51:00,0.282,0.076,244.79,1.2,0.0,0.0,0.0,2007-03-23 03:51:00,2007-03-23,3,4,3,2007,0,4.7
7/6/2009,01:21:00,0.188,0.0,244.17,0.8,0.0,0.0,1.0,2009-06-07 01:21:00,2009-06-07,1,6,6,2009,1,2.1333333333333333
1/10/2008,02:52:00,0.236,0.0,242.81,1.0,0.0,0.0,0.0,2008-10-01 02:52:00,2008-10-01,2,2,10,2008,0,3.933333333333333
27/3/2008,07:51:00,1.898,0.266,240.53,7.8,0.0,1.0,17.0,2008-03-27 07:51:00,2008-03-27,7,3,3,2008,0,13.633333333333333
3/7/2010,17:42:00,0.504,0.236,242.65,2.2,0.0,1.0,1.0,2010-07-03 17:42:00,2010-07-03,17,5,7,2010,1,6.4
17/8/2010,07:18:00,1.404,0.322,241.06,6.0,0.0,0.0,11.0,2010-08-17 07:18:00,2010-08-17,7,1,8,2010,0,12.399999999999999
8/8/2010,10:36:00,0.968,0.344,241.67,4.2,0.0,0.0,12.0,2010-08-08 10:36:00,2010-08-08,10,6,8,2010,1,4.133333333333333
23/8/2007,06:18:00,0.21,0.118,241.77,1.0,0.0,0.0,0.0,2007-08-23 06:18:00,2007-08-23,6,3,8,2007,0,3.5
15/11/2008,15:22:00,3.674,0.0,241.02,15.2,0.0,38.0,18.0,2008-11-15 15:22:00,2008-11-15,15,5,11,2008,1,5.233333333333334
26/7/2010,11:45:00,1.94,0.248,239.54,8.4,0.0,0.0,1.0,2010-07-26 11:45:00,2010-07-26,11,0,7,2010,0,31.333333333333336
15/8/2009,10:04:00,0.254,0.148,241.18,1.2,0.0,0.0,1.0,2009-08-15 10:04:00,2009-08-15,10,5,8,2009,1,3.2333333333333334
5/9/2007,01:48:00,0.15,0.0,239.32,0.8,0.0,0.0,0.0,2007-09-05 01:48:00,2007-09-05,1,2,9,2007,0,2.5
5/8/2007,12:07:00,1.676,0.094,234.16,7.0,0.0,0.0,17.0,2007-08-05 12:07:00,2007-08-05,12,6,8,2007,1,10.933333333333334
18/12/2008,12:06:00,1.404,0.098,241.43,5.8,0.0,0.0,18.0,2008-12-18 12:06:00,2008-12-18,12,3,12,2008,0,5.399999999999999
21/12/2007,04:44:00,0.414,0.254,249.1,1.8,0.0,1.0,0.0,2007-12-21 04:44:00,2007-12-21,4,4,12,2007,0,5.9
21/6/2010,02:20:00,1.372,0.074,240.45,5.6,0.0,0.0,19.0,2010-06-21 02:20:00,2010-06-21,2,0,6,2010,0,3.866666666666667
29/6/2008,12:23:00,1.528,0.182,237.13,6.4,0.0,1.0,17.0,2008-06-29 12:23:00,2008-06-29,12,6,6,2008,1,7.466666666666665
8/9/2008,22:08:00,2.88,0.166,237.75,12.6,0.0,28.0,0.0,2008-09-08 22:08:00,2008-09-08,22,0,9,2008,0,20.0
16/9/2010,20:32:00,2.994,0.138,237.13,12.6,1.0,1.0,17.0,2010-09-16 20:32:00,2010-09-16,20,3,9,2010,0,30.9
19/7/2009,00:39:00,1.862,0.47,241.34,8.0,0.0,1.0,0.0,2009-07-19 00:39:00,2009-07-19,0,6,7,2009,1,30.033333333333335
6/12/2008,08:02:00,1.936,0.0,242.4,8.0,0.0,0.0,18.0,2008-12-06 08:02:00,2008-12-06,8,5,12,2008,1,14.266666666666666
7/10/2009,07:43:00,1.496,0.244,238.19,6.2,0.0,1.0,18.0,2009-10-07 07:43:00,2009-10-07,7,2,10,2009,0,5.933333333333334
2/5/2007,00:36:00,0.392,0.08,238.46,1.8,0.0,0.0,0.0,2007-05-02 00:36:00,2007-05-02,0,2,5,2007,0,6.533333333333333
11/5/2010,16:12:00,0.94,0.058,242.54,3.8,0.0,0.0,1.0,2010-05-11 16:12:00,2010-05-11,16,1,5,2010,0,14.666666666666666
14/5/2007,06:47:00,0.476,0.358,236.86,2.4,0.0,2.0,0.0,2007-05-14 06:47:00,2007-05-14,6,0,5,2007,0,5.933333333333334
14/5/2007,01:18:00,0.348,0.208,236.37,1.8,0.0,2.0,0.0,2007-05-14 01:18:00,2007-05-14,1,0,5,2007,0,3.8
13/9/2009,05:34:00,0.298,0.246,241.6,1.6,0.0,1.0,0.0,2009-09-13 05:34:00,2009-09-13,5,6,9,2009,1,3.966666666666667
26/7/2010,03:25:00,0.336,0.234,241.32,1.6,0.0,1.0,1.0,2010-07-26 03:25:00,2010-07-26,3,0,7,2010,0,3.5999999999999996
7/11/2009,10:00:00,1.904,0.25,238.88,8.4,2.0,1.0,19.0,2009-11-07 10:00:00,2009-11-07,10,5,11,2009,1,9.733333333333334
23/8/2009,19:44:00,0.522,0.458,241.01,2.8,0.0,1.0,0.0,2009-08-23 19:44:00,2009-08-23,19,6,8,2009,1,7.699999999999999
4/5/2008,09:20:00,0.798,0.0,239.69,3.2,0.0,0.0,1.0,2008-05-04 09:20:00,2008-05-04,9,6,5,2008,1,12.3
17/7/2009,07:56:00,0.472,0.298,240.75,2.2,0.0,1.0,1.0,2009-07-17 07:56:00,2009-07-17,7,4,7,2009,0,5.866666666666666
13/4/2009,04:46:00,0.484,0.234,241.15,2.2,0.0,0.0,1.0,2009-04-13 04:46:00,2009-04-13,4,0,4,2009,0,7.066666666666666
31/7/2007,14:58:00,0.1,0.0,234.26,0.4,0.0,0.0,0.0,2007-07-31 14:58:00,2007-07-31,14,1,7,2007,0,1.6666666666666667
31/7/2008,12:48:00,0.414,0.08,240.35,2.0,0.0,0.0,1.0,2008-07-31 12:48:00,2008-07-31,12,3,7,2008,0,5.9
28/2/2009,20:54:00,0.618,0.0,242.1,2.6,1.0,3.0,0.0,2009-02-28 20:54:00,2009-02-28,20,5,2,2009,1,6.300000000000001
4/12/2009,16:52:00,1.468,0.104,242.75,6.0,0.0,0.0,18.0,2009-12-04 16:52:00,2009-12-04,16,4,12,2009,0,6.466666666666665
22/10/2008,06:09:00,0.25,0.0,243.12,1.0,0.0,0.0,1.0,2008-10-22 06:09:00,2008-10-22,6,2,10,2008,0,3.166666666666667
3/5/2007,05:42:00,0.206,0.07,234.73,1.0,0.0,0.0,0.0,2007-05-03 05:42:00,2007-05-03,5,3,5,2007,0,3.433333333333333
17/11/2010,20:42:00,1.242,0.362,238.28,5.4,1.0,1.0,0.0,2010-11-17 20:42:00,2010-11-17,20,2,11,2010,0,18.7
4/12/2008,16:05:00,0.37,0.094,246.35,1.6,0.0,0.0,0.0,2008-12-04 16:05:00,2008-12-04,16,3,12,2008,0,6.166666666666667
12/12/2007,20:45:00,2.484,0.346,241.43,11.2,0.0,0.0,0.0,2007-12-12 20:45:00,2007-12-12,20,2,12,2007,0,41.4
9/2/2008,21:05:00,2.44,0.112,239.7,10.2,0.0,18.0,0.0,2008-02-09 21:05:00,2008-02-09,21,5,2,2008,1,22.666666666666664
17/3/2009,21:35:00,1.324,0.0,241.39,5.4,0.0,4.0,0.0,2009-03-17 21:35:00,2009-03-17,21,1,3,2009,0,18.066666666666666
25/2/2007,23:57:00,0.42,0.278,246.64,2.0,0.0,2.0,0.0,2007-02-25 23:57:00,2007-02-25,23,6,2,2007,1,5.0
15/1/2010,04:54:00,0.242,0.0,242.79,1.0,0.0,0.0,1.0,2010-01-15 04:54:00,2010-01-15,4,4,1,2010,0,3.033333333333333
10/12/2007,02:44:00,0.22,0.0,246.6,0.8,0.0,0.0,0.0,2007-12-10 02:44:00,2007-12-10,2,0,12,2007,0,3.6666666666666665
8/5/2008,09:24:00,1.476,0.2,239.44,6.2,0.0,1.0,18.0,2008-05-08 09:24:00,2008-05-08,9,3,5,2008,0,5.600000000000001
20/2/2008,17:14:00,2.726,0.378,240.33,11.4,0.0,38.0,0.0,2008-02-20 17:14:00,2008-02-20,17,2,2,2008,0,7.43333333333333
23/2/2007,23:31:00,0.816,0.102,243.67,3.4,0.0,2.0,0.0,2007-02-23 23:31:00,2007-02-23,23,4,2,2007,0,11.6
18/3/2008,15:14:00,1.95,0.196,243.4,8.6,0.0,3.0,18.0,2008-03-18 15:14:00,2008-03-18,15,1,3,2008,0,11.5
21/12/2008,02:29:00,0.302,0.08,248.34,1.2,0.0,1.0,0.0,2008-12-21 02:29:00,2008-12-21,2,6,12,2008,1,4.033333333333333
28/3/2008,07:06:00,1.75,0.126,242.35,7.2,0.0,0.0,18.0,2008-03-28 07:06:00,2008-03-28,7,4,3,2008,0,11.166666666666668
4/11/2010,13:36:00,5.978,0.3,236.45,25.2,0.0,74.0,18.0,2010-11-04 13:36:00,2010-11-04,13,3,11,2010,0,7.63333333333334
10/10/2009,21:47:00,2.434,0.146,238.18,10.2,1.0,0.0,18.0,2009-10-10 21:47:00,2009-10-10,21,5,10,2009,1,21.56666666666667
5/2/2008,05:54:00,1.382,0.052,242.91,5.6,0.0,0.0,18.0,2008-02-05 05:54:00,2008-02-05,5,1,2,2008,0,5.033333333333335
6/2/2009,12:20:00,0.3,0.078,243.8,1.4,0.0,0.0,0.0,2009-02-06 12:20:00,2009-02-06,12,4,2,2009,0,5.0
28/9/2007,11:36:00,3.45,0.0,236.13,14.6,0.0,36.0,17.0,2007-09-28 11:36:00,2007-09-28,11,4,9,2007,0,4.5
28/1/2007,12:08:00,6.264,0.386,233.44,26.8,37.0,39.0,17.0,2007-01-28 12:08:00,2007-01-28,12,6,1,2007,1,11.400000000000006
24/11/2007,02:14:00,1.34,0.0,244.37,5.4,0.0,0.0,18.0,2007-11-24 02:14:00,2007-11-24,2,5,11,2007,1,4.333333333333332
19/5/2009,22:09:00,4.032,0.052,238.58,16.8,38.0,1.0,0.0,2009-05-19 22:09:00,2009-05-19,22,1,5,2009,0,28.200000000000003
9/3/2007,16:17:00,0.314,0.0,242.38,1.4,0.0,0.0,0.0,2007-03-09 16:17:00,2007-03-09,16,4,3,2007,0,5.233333333333333
11/11/2007,16:50:00,1.022,0.084,240.84,4.2,0.0,0.0,0.0,2007-11-11 16:50:00,2007-11-11,16,6,11,2007,1,17.033333333333335
1/3/2010,07:49:00,0.248,0.0,242.05,1.0,0.0,0.0,0.0,2010-03-01 07:49:00,2010-03-01,7,0,3,2010,0,4.133333333333334
11/7/2008,20:41:00,2.702,0.222,240.92,11.2,40.0,1.0,1.0,2008-07-11 20:41:00,2008-07-11,20,4,7,2008,0,3.0333333333333314
5/7/2007,02:59:00,0.246,0.15,240.99,1.2,0.0,0.0,0.0,2007-07-05 02:59:00,2007-07-05,2,3,7,2007,0,4.1
28/9/2008,17:16:00,1.502,0.138,240.86,6.2,0.0,0.0,18.0,2008-09-28 17:16:00,2008-09-28,17,6,9,2008,1,7.033333333333335
12/4/2008,22:07:00,3.11,0.274,239.52,13.0,0.0,0.0,18.0,2008-04-12 22:07:00,2008-04-12,22,5,4,2008,1,33.833333333333336
17/6/2008,06:09:00,0.264,0.0,238.95,1.0,0.0,0.0,1.0,2008-06-17 06:09:00,2008-06-17,6,1,6,2008,0,3.4000000000000004
16/5/2007,04:38:00,0.386,0.188,235.13,1.8,0.0,1.0,0.0,2007-05-16 04:38:00,2007-05-16,4,2,5,2007,0,5.433333333333334
24/5/2010,10:58:00,1.042,0.0,236.12,4.4,0.0,0.0,1.0,2010-05-24 10:58:00,2010-05-24,10,0,5,2010,0,16.366666666666667
24/1/2008,14:52:00,0.392,0.112,243.59,1.8,0.0,0.0,0.0,2008-01-24 14:52:00,2008-01-24,14,3,1,2008,0,6.533333333333333
4/4/2009,12:49:00,1.838,0.456,242.18,7.8,2.0,0.0,18.0,2009-04-04 12:49:00,2009-04-04,12,5,4,2009,1,10.633333333333333
4/2/2010,19:12:00,0.528,0.0,239.43,2.2,0.0,0.0,1.0,2010-02-04 19:12:00,2010-02-04,19,3,2,2010,0,7.800000000000001
16/11/2009,10:48:00,1.3,0.0,241.71,5.2,0.0,0.0,19.0,2009-11-16 10:48:00,2009-11-16,10,0,11,2009,0,2.666666666666668
26/8/2009,04:16:00,0.37,0.258,241.64,2.0,0.0,0.0,2.0,2009-08-26 04:16:00,2009-08-26,4,2,8,2009,0,4.166666666666667
12/7/2007,08:42:00,1.274,0.09,239.88,5.2,0.0,2.0,17.0,2007-07-12 08:42:00,2007-07-12,8,3,7,2007,0,2.2333333333333343
8/12/2008,04:38:00,0.478,0.046,246.36,2.2,0.0,0.0,0.0,2008-12-08 04:38:00,2008-12-08,4,0,12,2008,0,7.966666666666667
1/1/2007,11:39:00,2.608,0.086,237.34,11.0,0.0,0.0,0.0,2007-01-01 11:39:00,2007-01-01,11,0,1,2007,0,43.46666666666667
25/9/2009,05:19:00,0.236,0.128,243.0,1.0,0.0,0.0,0.0,2009-09-25 05:19:00,2009-09-25,5,4,9,2009,0,3.933333333333333
21/8/2009,12:55:00,0.22,0.106,239.51,1.0,0.0,1.0,0.0,2009-08-21 12:55:00,2009-08-21,12,4,8,2009,0,2.6666666666666665
14/5/2008,12:31:00,0.32,0.232,239.96,1.6,0.0,0.0,0.0,2008-05-14 12:31:00,2008-05-14,12,2,5,2008,0,5.333333333333333
2/10/2008,03:30:00,0.236,0.0,242.84,1.0,0.0,0.0,1.0,2008-10-02 03:30:00,2008-10-02,3,3,10,2008,0,2.933333333333333
1/3/2009,21:06:00,2.918,0.084,239.32,12.2,1.0,0.0,18.0,2009-03-01 21:06:00,2009-03-01,21,6,3,2009,1,29.633333333333333
11/2/2007,21:12:00,2.838,0.11,241.39,11.8,0.0,0.0,18.0,2007-02-11 21:12:00,2007-02-11,21,6,2,2007,1,29.299999999999997
5/9/2007,20:43:00,1.376,0.074,236.56,5.8,0.0,1.0,0.0,2007-09-05 20:43:00,2007-09-05,20,2,9,2007,0,21.933333333333334
20/12/2007,22:30:00,0.31,0.0,246.27,1.2,0.0,0.0,0.0,2007-12-20 22:30:00,2007-12-20,22,3,12,2007,0,5.166666666666667
17/7/2008,23:45:00,1.01,0.276,242.63,4.2,0.0,0.0,1.0,2008-07-17 23:45:00,2008-07-17,23,3,7,2008,0,15.833333333333332
16/5/2008,04:25:00,0.29,0.116,240.42,1.4,0.0,0.0,1.0,2008-05-16 04:25:00,2008-05-16,4,4,5,2008,0,3.833333333333333
16/8/2010,08:34:00,2.032,0.286,239.04,8.6,0.0,1.0,29.0,2010-08-16 08:34:00,2010-08-16,8,0,8,2010,0,3.866666666666667
14/4/2009,12:41:00,1.552,0.242,240.8,6.4,0.0,1.0,19.0,2009-04-14 12:41:00,2009-04-14,12,1,4,2009,0,5.866666666666667
16/12/2008,21:28:00,1.866,0.0,239.02,7.8,0.0,1.0,0.0,2008-12-16 21:28:00,2008-12-16,21,1,12,2008,0,30.1
15/3/2008,12:38:00,0.682,0.172,238.96,3.4,0.0,0.0,0.0,2008-03-15 12:38:00,2008-03-15,12,5,3,2008,1,11.366666666666667
19/7/2009,10:24:00,0.668,0.46,236.37,3.4,0.0,1.0,1.0,2009-07-19 10:24:00,2009-07-19,10,6,7,2009,1,9.133333333333333
4/6/2010,04:29:00,0.248,0.078,241.29,1.0,0.0,0.0,1.0,2010-06-04 04:29:00,2010-06-04,4,4,6,2010,0,3.1333333333333337
30/11/2007,11:02:00,1.672,0.166,243.02,7.0,0.0,0.0,18.0,2007-11-30 11:02:00,2007-11-30,11,4,11,2007,0,9.866666666666667
4/11/2007,21:51:00,4.414,0.0,233.13,18.8,0.0,35.0,17.0,2007-11-04 21:51:00,2007-11-04,21,6,11,2007,1,21.566666666666663
28/10/2008,13:01:00,0.286,0.054,243.23,1.2,0.0,0.0,0.0,2008-10-28 13:01:00,2008-10-28,13,1,10,2008,0,4.766666666666667
8/10/2009,21:37:00,1.024,0.238,242.27,4.2,1.0,0.0,1.0,2009-10-08 21:37:00,2009-10-08,21,3,10,2009,0,15.066666666666666
7/12/2007,03:22:00,0.318,0.118,243.7,1.4,0.0,2.0,0.0,2007-12-07 03:22:00,2007-12-07,3,4,12,2007,0,3.3
10/6/2010,04:36:00,1.07,0.446,242.89,4.8,0.0,2.0,12.0,2010-06-10 04:36:00,2010-06-10,4,3,6,2010,0,3.833333333333332
10/8/2008,20:03:00,0.268,0.0,239.82,1.0,0.0,0.0,1.0,2008-08-10 20:03:00,2008-08-10,20,6,8,2008,1,3.466666666666667
1/2/2010,06:42:00,3.234,0.0,242.42,13.2,0.0,0.0,19.0,2010-02-01 06:42:00,2010-02-01,6,0,2,2010,0,34.9
11/11/2008,02:02:00,0.27,0.058,245.35,1.2,0.0,0.0,0.0,2008-11-11 02:02:00,2008-11-11,2,1,11,2008,0,4.5
28/12/2009,16:06:00,3.9,0.0,245.64,15.8,0.0,38.0,20.0,2009-12-28 16:06:00,2009-12-28,16,0,12,2009,0,7.0
12/11/2008,14:00:00,3.908,0.156,238.64,16.4,0.0,37.0,17.0,2008-11-12 14:00:00,2008-11-12,14,2,11,2008,0,11.13333333333334
23/12/2008,16:50:00,1.086,0.226,240.74,4.6,0.0,0.0,0.0,2008-12-23 16:50:00,2008-12-23,16,1,12,2008,0,18.1
10/4/2010,16:56:00,0.528,0.274,242.98,2.4,0.0,0.0,0.0,2010-04-10 16:56:00,2010-04-10,16,5,4,2010,1,8.8
21/6/2007,15:50:00,0.288,0.24,242.87,1.4,0.0,0.0,0.0,2007-06-21 15:50:00,2007-06-21,15,3,6,2007,0,4.8
12/11/2009,00:58:00,0.312,0.096,243.56,1.2,0.0,2.0,0.0,2009-11-12 00:58:00,2009-11-12,0,3,11,2009,0,3.2
19/2/2007,15:42:00,0.328,0.138,244.15,1.4,0.0,0.0,0.0,2007-02-19 15:42:00,2007-02-19,15,0,2,2007,0,5.466666666666667
11/2/2008,15:54:00,0.402,0.218,243.86,1.8,0.0,0.0,0.0,2008-02-11 15:54:00,2008-02-11,15,0,2,2008,0,6.7
23/7/2010,17:38:00,0.34,0.236,240.41,1.6,0.0,2.0,0.0,2010-07-23 17:38:00,2010-07-23,17,4,7,2010,0,3.666666666666667
14/3/2009,04:02:00,0.41,0.226,244.59,1.8,0.0,1.0,0.0,2009-03-14 04:02:00,2009-03-14,4,5,3,2009,1,5.833333333333333
26/5/2010,02:03:00,0.344,0.222,240.21,1.8,0.0,0.0,1.0,2010-05-26 02:03:00,2010-05-26,2,2,5,2010,0,4.733333333333333
5/7/2008,04:18:00,0.32,0.232,239.19,1.6,0.0,2.0,1.0,2008-07-05 04:18:00,2008-07-05,4,5,7,2008,1,2.333333333333333
31/5/2010,20:50:00,0.428,0.174,241.92,1.8,0.0,1.0,1.0,2010-05-31 20:50:00,2010-05-31,20,0,5,2010,0,5.133333333333334
3/12/2007,20:56:00,1.64,0.0,237.94,7.0,0.0,0.0,0.0,2007-12-03 20:56:00,2007-12-03,20,0,12,2007,0,27.333333333333332
16/11/2007,15:08:00,1.654,0.202,241.3,6.8,0.0,1.0,18.0,2007-11-16 15:08:00,2007-11-16,15,4,11,2007,0,8.566666666666666
23/5/2008,22:03:00,0.708,0.072,235.23,3.2,0.0,0.0,1.0,2008-05-23 22:03:00,2008-05-23,22,4,5,2008,0,10.8
17/3/2010,16:59:00,0.64,0.0,244.4,2.6,0.0,0.0,1.0,2010-03-17 16:59:00,2010-03-17,16,2,3,2010,0,9.666666666666666
5/3/2009,10:37:00,1.46,0.0,238.71,6.0,0.0,0.0,18.0,2009-03-05 10:37:00,2009-03-05,10,3,3,2009,0,6.333333333333332
